,Brewery_type,Brewery_name,State,Latitude,Longitude,Google_rating,Google_num_ratings,Yelp_rating,Yelp_num_ratings,Yelp_review_text,Overall_rating,Overall_num_ratings
6227,Taproom,Drafting Table Brewing Company,MI,42.524506,-83.53792,4.7,297.0,4.5,65.0,We just love the Drafting Table.  They have fantastic beers and the brewery is cool.  I like the layout and they have done a nice job with social...,4.6,362.0
6228,Taproom,Dragon Run Brewing,VA,37.548925,-76.734877,4.6,16.0,4.0,1.0,Was driving to meet some friends in West Point and noticed a small new brewery sign... so of course my ears perked up and I had to check it out. They had...,4.3,17.0
6229,Taproom,Dragon's Gate Brewery,OR,45.985394,-118.443929,4.9,57.0,5.0,19.0,"Did not see any legendary monsters conceived as a huge, bat-winged, fire-breathing, scaly lizard or snake with a barbed tail. 

However...the beer was great...",4.95,76.0
6230,Taproom,Dragon's Tale Brewery,CA,34.091482,-117.68673500000001,4.8,89.0,4.5,89.0,Very unique and delicious beers found at this hidden gem. All of my beers in the flight had dynamic flavors that I haven't experienced from other breweries....,4.65,178.0
6232,Taproom,Dratz Brewing Company,CO,40.404586,-105.06424399999999,4.6,84.0,4.0,11.0,This is an awesome little brewery in Loveland! They have great beer and a friendly staff. They also have a pretty good food menu which is not very common...,4.3,95.0
6233,Taproom,Draughtsmen Aleworks,CA,34.432168,-119.87611100000001,4.8,33.0,4.5,73.0,"Its not easy to pick a favorite here, because each time we do sit down Scott and his staff are always there with new tasting suggestions. But do have to...",4.65,106.0
6238,Taproom,Drop In Brewing,VT,43.999897,-73.148903,4.7,69.0,4.0,22.0,"Still our favorite Vermont brewery 3 years running.  (and we went to 16 this year)  Killer playlist, Awesome employees.  Keep it up guys.  

Between last...",4.35,91.0
6239,Taproom,Drowned Valley Brewing Co,GA,34.166578,-84.793274,4.7,67.0,5.0,14.0,Dropped by to pick up their finest IPA and settled on a couple of growlers of ATAB. I was entered in a raffle when I bought some merch too.  Low and behold...,4.85,81.0
6241,Taproom,Dry City Brew Works,IL,41.865442,-88.106926,4.5,103.0,4.5,63.0,Great beer and really friendly service. They felt very inclusive and were very welcoming. Our favorite was the Providence coffee stout and the Black is...,4.5,166.0
6243,Taproom,Dry Ground Brewing Company,KY,37.071315000000006,-88.637794,4.8,175.0,4.5,56.0,"Loved going here all through the summer for a beer on the patio! The beers are great and the staff is always awesome. It's in an old Coca-Cola factory, so...",4.65,231.0
6244,Taproom,Dual Citizen Brewing Co,MN,44.963163,-93.197886,4.5,267.0,4.0,30.0,"Might be a bit biased here since I live literally above Dual Citizen but this is by far one of my favourite breweries here in the Twin Cities (gasp, over...",4.25,297.0
6245,Taproom,Dublin Corners Farm Brewery,NY,42.900587,-77.882044,4.8,58.0,5.0,1.0,"Really nice people, good beer, out in the open country. Nothing fancy but a good place to relax and have a decent beverage! I prefer cider due to gluten...",4.9,59.0
6246,Taproom,Dueces Wild Brewery,CO,38.841454999999996,-104.702434,4.9,37.0,4.5,35.0,"Dueces is my favorite brewery on the eastside. Good beers, people and environment. They're the only brewery on the eastside that will let dogs inside....",4.7,72.0
6248,Taproom,Duesterbeck's Brewing Company,WI,42.692477000000004,-88.631574,4.8,127.0,5.0,12.0,Brand new place out on a farm in Elkhorn. Staff was super friendly and did a great job bringing beers/food out to us on the back patio. The Bees Be Crazy...,4.9,139.0
6250,Taproom,Dungeon Hollow Brewing Company,OH,40.360178000000005,-80.747476,4.8,32.0,5.0,4.0,Cool newer brewery off of the beaten path yet right off US-22.  Had to google to find breweries near me while passing thru and found this gem. Only have 3...,4.9,36.0
6253,Taproom,Dwinell Country Ales,WA,45.822796999999994,-120.82495800000001,4.8,37.0,4.5,21.0,Na,4.65,58.0
6256,Taproom,Dynasty Brewing Company Leesburg,VA,39.113607,-77.563468,4.9,60.0,4.5,4.0,The beers here are amazing!   Such a cute and convenient location in downtown leesburg.   Did I say the beer is fantastic?!  You will find  a beverage you...,4.7,64.0
6257,Taproom,Eagle Park Brewing Company,WI,43.054213,-87.901424,4.7,402.0,4.5,131.0,Eagle Park Brewing is my boyfriend and I's go-to brewery in Milwaukee. Anytime we have family or friend visiting it is the first place we take them. The...,4.6,533.0
6258,Taproom,Earnest Brew Works,OH,41.590194,-83.61525300000001,4.8,271.0,4.5,37.0,Glad I stopped in. Good beer and great service in this pandemic world. They are doing their best to insure a safe environment for all.,4.65,308.0
6259,Taproom,Earth And Fire Brewing Company,CA,35.623812,-120.68695,4.7,45.0,4.5,63.0,Na,4.6,108.0
6260,Taproom,Earthbound Beer,MO,38.59343,-90.228533,4.3,243.0,4.0,111.0,"They are doing incredible work to make their operations safe and still fun given the present circumstances. I love the programming, the people, and the...",4.15,354.0
6261,Taproom,Earthen Ales,MI,44.755253,-85.64575699999999,4.8,157.0,4.5,31.0,"I'm not sure which to start with, the beer or the service. Both are excellent!

Kudos for their amazing Covid-19 protocols! This is hands down the best run...",4.65,188.0
6262,Taproom,East Channel Brewing Company,MI,46.409559,-86.654454,4.4,110.0,4.0,27.0,"This brewery was adorable. We had a blast here. 
I was a little sad they only had about 3 beers on tap, but that is the reality of micro brewing....",4.2,137.0
6263,Taproom,East Cliff Brewing Company,CA,36.964475,-121.989395,4.5,77.0,4.5,75.0,"Enjoyed ECBC again after a long absence. I won't let that happen again. Very pleasant atmosphere, attentive service at the bar and good beer. The lager was...",4.5,152.0
6264,Taproom,East Regiment Beer Company,MA,42.522752000000004,-70.895093,4.7,39.0,4.5,7.0,"Delicious beer, inside seating and great tent outside seating. The vibe is great and has old Salem character with rocking chairs and antique accents. They...",4.6,46.0
6267,Taproom,Eastern Shore Brewing,MD,38.781371,-76.221939,4.5,108.0,4.0,83.0,"Friendly bartender, tasty beers at a very good price (and huge portions) - we got a flight of 7 different 6oz pours for just 19 dollars. Very generous since...",4.25,191.0
6268,Taproom,Eastlake Craft Brewery,MN,44.948525,-93.26071400000001,4.4,197.0,3.5,84.0,"Fairly decent selection of beer. I got the Kirby Puckett, which was a really nice sour. Our waitress was very nice but it took a little while to get some...",3.95,281.0
6270,Taproom,Eavesdrop Brewery,VA,38.798899,-77.44606999999999,4.6,190.0,4.5,103.0,"Chill outdoor seating with lots of space to ""social distance"" from other parties/groups. The food and beverage is sold/bought in two different...",4.55,293.0
6271,Taproom,Ebullition Brew Works,CA,33.153784,-117.22413799999998,4.8,62.0,4.5,59.0,"Love time going,  but glad I did go.   The bartender Vincent was charming, professional,  and knowledgeable.  First time there, but definately not the last....",4.65,121.0
6272,Taproom,Eclipse Brewing,NJ,39.952453000000006,-75.04711999999999,4.8,150.0,5.0,45.0,"Good vibes and good brews! Don't know why it's taken me a while to check it out when I live so close by!

A good amount of outdoor seating is important...",4.9,195.0
6273,Taproom,Edelbrau Brewing Company,MI,42.227909999999994,-83.74291099999999,4.8,26.0,5.0,4.0,This is a FANTASTIC brewery that is just starting out! The tasting room is small but nice. It is in an industrial park so it may seem confusing when you...,4.9,30.0
6274,Taproom,Edg Clif Vineyard Winery Brewery,MO,37.981897,-90.902101,4.6,32.0,5.0,6.0,"Beautiful winery and brewery with a very relaxed and welcoming outdoor atmosphere. ""Picnics and Pets (on leashes) Welcome!""",4.8,38.0
6275,Taproom,Edge City Brewery,NC,35.17775,-80.756129,4.8,70.0,5.0,10.0,The opening of this brewery brought a little more light into the world... a little more happiness... a little more excitement...and a little more...,4.9,80.0
6278,Taproom,Edward Teach Brewing,NC,34.242596,-77.945305,4.7,183.0,4.5,52.0,"I know that Blackbeard was a horrible person, but his story is exciting! I use to teach about NC pirates when I taught 4th grade, and Edward was the most...",4.6,235.0
6281,Taproom,Eighty Three Brewery,OH,41.066154,-81.482683,4.9,75.0,4.0,10.0,"Hit up 83 for the Summit Brew Path. 

Decor reminds me of that Solo Jazz design on disposable cups back in the 90s, but with a fresh modern twist to it, if...",4.45,85.0
6287,Taproom,Elk Head Brewing Co,WA,47.159065999999996,-122.05299099999999,4.8,103.0,4.5,42.0,"Great beer and inside has lots of spaces to sit or stand and have a pint or two. I wish the beers were posted with some simple stats like style, IBU, etc....",4.65,145.0
6288,Taproom,Elkhorn Slough Brewing Company,CA,36.927541,-121.79026499999999,4.8,62.0,4.5,46.0,"Great local place with expertly crafted wild ales that keep me coming back. Other reliable options alongside an ever changing list of highly creative, dare...",4.65,108.0
6289,Taproom,Elkins Brewing Company,NM,35.122653,-107.832958,4.7,33.0,3.0,5.0,The place reeks of bleach. Smells like a swimming pool. No way I'd drink beer in here!,3.85,38.0
6291,Taproom,Ellipsis Brewing,FL,28.456828,-81.296622,4.7,314.0,4.5,86.0,"Not open until 9pm right now. Fantastic staff, fantastic brews. Staff is warm and welcoming to us beer snobs and patient and glad to share with those that...",4.6,400.0
6293,Taproom,Eluvium Brewing Co,NC,35.697553000000006,-82.56102299999999,4.8,89.0,5.0,8.0,Amazing spot with an outstanding selection of fantastic beers! Staff is super friendly and space is very cool. Very easy to social distance while enjoying...,4.9,97.0
6294,Taproom,Emancipation Brewing Company,IL,40.818723,-88.45146899999999,4.9,43.0,5.0,4.0,"This tucked away craft brewery is a must stop if you're traveling through Fairbury, IL, or not and just want to visit a cool little piece of America! Built...",4.95,47.0
6295,Taproom,Emerald Republic Brewing,FL,30.407819,-87.23391099999999,4.9,66.0,4.5,13.0,"The setting is stellar. The music is phenomenal and the BBQ food truck is outstanding. This is definitely an Uber place, because you'll want to try every...",4.7,79.0
6297,Taproom,Emporium Farm Brewery,NY,42.660033,-73.693123,4.9,9.0,5.0,4.0,So let's start with them opening 5 hours before the posted time for us just because we were in the Homebrew emporium and asked about the brewery.  Roger...,4.95,13.0
6299,Taproom,Endless Brewing,PA,41.916559,-75.846634,4.9,53.0,5.0,17.0,Great place. We took a drive to try some Endless Brewing beer. We got one flight and sat out on the patio. The patio is pretty roomy and comfortable. Some...,4.95,70.0
6300,Taproom,Enegren Brewing Co,CA,34.283095,-118.870899,4.8,213.0,4.5,213.0,This place is a hidden gem. First heard about Enegren from another brewery in Bakersfield. The Brewmaster there spoke volumes about Enegren is one of the...,4.65,426.0
6301,Taproom,Enid Brewing Company,OK,36.395679,-97.880361,4.3,45.0,4.5,5.0,Great samples.  Kayle was awesome!!!  Party of 10 sho rocked like a boss!!!  Great beers!!  #VanceProud,4.4,50.0
6302,Taproom,Enlightened Brewing Company,WI,43.007014,-87.910662,4.7,143.0,4.5,31.0,"Five stars for the vibe of this place! It's a massive re-done warehouse that is truly inviting to all. On my most recent visit, the place was filled with...",4.6,174.0
6303,Taproom,Enlightened Brewing Company,WI,43.007014,-87.910662,4.7,143.0,4.5,31.0,"Five stars for the vibe of this place! It's a massive re-done warehouse that is truly inviting to all. On my most recent visit, the place was filled with...",4.6,174.0
6304,Taproom,Enlightened Brewing Company,WI,43.007318,-87.903766,4.7,143.0,4.5,31.0,"Five stars for the vibe of this place! It's a massive re-done warehouse that is truly inviting to all. On my most recent visit, the place was filled with...",4.6,174.0
6305,Taproom,Enlightened Brewing Company,WI,43.007318,-87.903766,4.7,143.0,4.5,31.0,"Five stars for the vibe of this place! It's a massive re-done warehouse that is truly inviting to all. On my most recent visit, the place was filled with...",4.6,174.0
6306,Taproom,Epicure Brewing,CT,41.52568,-72.074875,4.7,114.0,4.5,25.0,"This brewery is a great place to bring your buddies for some drinks and games. Great for bachelor parties too.

The staff is very friendly and attentive....",4.6,139.0
6307,Taproom,Eponymous Brewing Co,SD,44.305175,-96.79899999999999,4.8,83.0,5.0,3.0,"Hands down best hazy IPAs in the game! Wish I could live upstairs in the apartments, but I would turn Eponymous into my own ""Cheers"".",4.9,86.0
6308,Taproom,Eppig Brewing,CA,33.135601,-117.23494199999999,4.7,207.0,4.5,15.0,"Really enjoyed my visit today - nice outdoor patio!
Nice vibe, great beers :)
Staff very attentive to keeping the place clean and sanitized with all the...",4.6,222.0
6309,Taproom,Erie Ale Works,PA,42.120504,-80.090546,4.9,102.0,4.5,13.0,Very nondescript location but super nice guys and decent beers! We stopped in for a flight doing our own self-guided downtown Erie brewery tour.  It would...,4.7,115.0
6310,Taproom,Escape Brewing Company,FL,28.181778,-82.649941,4.7,189.0,4.5,53.0,"Escape has been a favorite of ours for years; we've been going since literally it's first week of business.  It has doubled in size since the beginning,...",4.6,242.0
6315,Taproom,Ethereal Brewing,KY,38.05655,-84.519808,4.7,352.0,4.5,137.0,Great find in the distillery district in Lexington. Visited during COVID-19. Outdoor seating was plentiful and entire place was dog friendly.  We enjoyed...,4.6,489.0
6318,Taproom,Eurisko Beer Company,NC,35.609939000000004,-82.559651,4.8,110.0,4.5,29.0,"I loved the King of the Hill named beers! The staff here were so friendly, willing to talk to us about the brewery and also chat about King of the Hill and...",4.65,139.0
6320,Taproom,Eurisko Beer Company,NC,35.586239,-82.55235400000001,4.8,110.0,4.5,29.0,"I loved the King of the Hill named beers! The staff here were so friendly, willing to talk to us about the brewery and also chat about King of the Hill and...",4.65,139.0
6321,Taproom,Euryale Brewing Co,CA,33.992785999999995,-117.34784099999999,4.7,63.0,4.5,65.0,My wife and I thoroughly enjoyed our visit to this hidden gem!  The beers were absolutely delicious and the staff were all so friendly!  We did a couple...,4.6,128.0
6323,Taproom,Evil Twin Brewing,NY,40.696194,-73.903952,4.6,154.0,4.5,54.0,"Review is for both pre-covid and during covid.

Most inventive beers you'll find in the neighborhood. Usually a lot with lactose a.k.a. milk sugar. A lot of...",4.55,208.0
